otu	statistic	p.value	parameter	method	C	1RM1	M1	p.value.adj
Chitinophagaceae (OTU 523)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridia (OTU 529)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 530)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Proteus (OTU 533)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 534)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 535)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 536)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Anaerotruncus (OTU 538)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 539)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 540)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 545)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 546)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 547)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 550)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Pasteurellaceae (OTU 558)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Oscillibacter (OTU 561)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 563)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 565)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 566)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 567)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Erysipelotrichaceae (OTU 569)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 571)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 572)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 573)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Stenotrophomonas (OTU 574)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 575)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 576)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 577)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 579)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Anaerotruncus (OTU 580)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 581)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 582)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 584)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 585)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 587)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 588)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 589)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 592)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 593)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 595)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 596)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 597)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 598)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 599)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Curvibacter (OTU 600)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 601)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 602)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Erysipelotrichaceae (OTU 604)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 605)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 606)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 607)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 608)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 609)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 610)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 611)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 612)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 613)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 614)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 615)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 617)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 618)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 620)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 621)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 622)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 623)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 624)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 625)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 627)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Sutterella (OTU 628)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Sutterella (OTU 629)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 630)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 631)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 635)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Megasphaera (OTU 636)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 637)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Blautia (OTU 639)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 640)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 641)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Phascolarctobacterium (OTU 642)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 644)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 645)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 646)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Streptococcus (OTU 647)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 650)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillaceae (OTU 652)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Mucispirillum (OTU 653)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 654)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 655)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 657)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Cloacibacillus (OTU 658)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcaceae (OTU 659)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 660)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 663)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 666)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 667)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridia (OTU 671)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidetes (OTU 672)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 674)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Escherichia/Shigella (OTU 675)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 676)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 677)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 680)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridia (OTU 681)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 682)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Veillonella (OTU 683)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 685)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Dorea (OTU 686)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 689)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 693)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 697)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 698)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Dorea (OTU 699)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 700)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 705)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 707)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 709)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 710)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillales (OTU 712)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium_sensu (OTU 713)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 714)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 715)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 716)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Escherichia/Shigella (OTU 717)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 718)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 720)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 721)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 722)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 723)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 724)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 725)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 726)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Actinomyces (OTU 727)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Senegalimassilia (OTU 728)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 731)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Carnobacteriaceae (OTU 734)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 735)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 739)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 740)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Collinsella (OTU 744)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Anaerotruncus (OTU 745)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 747)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Butyricimonas (OTU 748)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Aestuariispira (OTU 749)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 750)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 751)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcaceae (OTU 753)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 754)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 758)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 761)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 764)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Acetatifactor (OTU 766)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 768)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 775)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 776)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 782)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 784)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 787)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 789)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 790)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 792)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 794)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 797)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 799)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 800)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Actinomycetales (OTU 801)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 802)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 803)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 804)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Oscillibacter (OTU 805)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 806)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 807)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 808)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Fusobacterium (OTU 813)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Erysipelotrichaceae (OTU 814)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 815)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 817)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 818)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 819)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 822)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 825)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Barnesiella (OTU 826)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 827)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 828)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 829)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 831)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 834)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 836)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Anaerostipes (OTU 840)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 841)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Alloprevotella (OTU 843)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 845)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 846)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Cloacibacterium (OTU 847)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 848)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 849)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 850)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Butyrivibrio (OTU 852)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Enterorhabdus (OTU 856)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Alphaproteobacteria (OTU 860)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillaceae (OTU 861)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 864)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 867)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Rothia (OTU 870)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 873)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 874)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 877)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcus (OTU 878)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Acetatifactor (OTU 880)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 882)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 886)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 887)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 890)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridia (OTU 895)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 896)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 897)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 899)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Turicibacter (OTU 900)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Methylobacterium (OTU 901)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 903)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Roseburia (OTU 904)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 905)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 908)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium_sensu (OTU 910)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 911)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 912)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Erysipelotrichaceae (OTU 913)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 914)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 915)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 917)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 920)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 925)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 927)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 928)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 929)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Oscillibacter (OTU 930)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 934)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 935)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 936)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 937)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 941)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 946)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 947)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 949)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Acetitomaculum (OTU 950)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 951)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Brachybacterium (OTU 953)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 954)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 960)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 961)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Corynebacterium (OTU 963)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 964)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 966)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 968)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Blautia (OTU 970)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 974)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 976)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 978)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 979)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 980)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 981)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 982)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 983)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 984)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 986)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 989)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 990)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Pseudoflavonifractor (OTU 993)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 994)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 995)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 996)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 998)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcus (OTU 1000)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1001)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1004)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1005)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bifidobacterium (OTU 1008)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Alloprevotella (OTU 1009)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1010)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1017)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1018)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1020)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcus (OTU 1022)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1024)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Leptotrichia (OTU 1025)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
